warehouse_id,product_id,quantity
8,229,119
8,230,152
8,231,26
8,232,0
8,233,21
8,234,185
8,235,161
8,236,60
8,237,0
8,238,24
8,239,0
8,240,332
8,241,184
8,242,490
8,243,450
8,244,191
8,245,94
8,246,205
8,247,140
8,248,354
8,249,410
8,250,454
8,251,58
8,252,372
8,253,0
8,254,82
8,255,467
8,256,411
8,257,225
8,258,195
8,259,314
8,260,0
8,261,430
8,262,457
8,263,472
8,264,455
8,265,24
8,266,0
8,267,7
8,268,348
8,269,381
8,270,290
8,271,490
8,272,174
8,273,353
8,274,49
8,275,373
8,276,178
8,277,329
8,278,430
8,279,457
8,280,28
8,281,0
8,282,259
8,283,437
8,284,85
8,285,0
8,286,124
8,287,143
8,288,0
8,289,330
8,290,419
8,291,236
8,292,294
8,293,439
8,294,162
8,295,255
8,296,10
8,297,212
8,298,0
8,299,423
8,300,0
9,1,317
9,2,456
9,3,106
9,4,234
9,5,187
9,6,419
9,7,233
9,8,393
9,9,243
9,10,187
9,11,59
9,12,0
9,13,2
9,14,425
9,15,410
9,16,268
9,17,55
9,18,0
9,19,72
9,20,381
9,21,55
9,22,101
9,23,477
9,24,111
9,25,401
9,26,174
9,27,213
9,28,0
9,29,345
9,30,396
9,31,235
9,32,490
9,33,494
9,34,272
9,35,284
9,36,430
9,37,474
9,38,472
9,39,355
9,40,375
9,41,54
9,42,308
9,43,165
9,44,197
9,45,312
9,46,391
9,47,204
9,48,497
9,49,413
9,50,212
9,51,454
9,52,154
9,53,281
9,54,365
9,55,284
9,56,103
9,57,366
9,58,177
9,59,68
9,60,333
9,61,92
9,62,356
9,63,364
9,64,181
9,65,299
9,66,342
9,67,346
9,68,431
9,69,450
9,70,414
9,71,0
9,72,196
9,73,344
9,74,0
9,75,403
9,76,147
9,77,75
9,78,354
9,79,105
9,80,17
9,81,232
9,82,445
9,83,288
9,84,381
9,85,200
9,86,402
9,87,357
9,88,341
9,89,0
9,90,214
9,91,500
9,92,495
9,93,7
9,94,104
9,95,400
9,96,227
9,97,467
9,98,364
9,99,387
9,100,379
9,101,398
9,102,100
9,103,91
9,104,39
9,105,89
9,106,62
9,107,220
9,108,136
9,109,300
9,110,3
9,111,364
9,112,21
9,113,166
9,114,397
9,115,316
9,116,155
9,117,294
9,118,38
9,119,163
9,120,490
9,121,35
9,122,82
9,123,275
9,124,179
9,125,110
9,126,170
9,127,112
9,128,317
9,129,288
9,130,333
9,131,0
9,132,229
9,133,329
9,134,319
9,135,21
9,136,165
9,137,408
9,138,198
9,139,371
9,140,467
9,141,395
9,142,412
9,143,250
9,144,0
9,145,99
9,146,43
9,147,86
9,148,396
9,149,4
9,150,108
9,151,397
9,152,351
9,153,54
9,154,425
9,155,500
9,156,223
9,157,482
9,158,0
9,159,13
9,160,170
9,161,0
9,162,0
9,163,129
9,164,295
9,165,467
9,166,199
9,167,208
9,168,9
9,169,61
9,170,329
9,171,33
9,172,300
9,173,0
9,174,184
9,175,55
9,176,352
9,177,45
9,178,475
9,179,203
9,180,16
9,181,274
9,182,383
9,183,409
9,184,152
9,185,74
9,186,455
9,187,408
9,188,332
9,189,487
9,190,0
9,191,73
9,192,3
9,193,202
9,194,485
9,195,0
9,196,380
9,197,177
9,198,464
9,199,263
9,200,95
9,201,428
9,202,59
9,203,410
9,204,28
9,205,478
9,206,282
9,207,282
9,208,0
9,209,129
9,210,0
9,211,250
9,212,183
9,213,336
9,214,146
9,215,461
9,216,249
9,217,316
9,218,356
9,219,290
9,220,414
9,221,220
9,222,161
9,223,114
9,224,329
9,225,431
9,226,348
9,227,450
9,228,229
9,229,157
9,230,56
9,231,311
9,232,0
9,233,424
9,234,276
9,235,376
9,236,40
9,237,457
9,238,0
9,239,16
9,240,297
9,241,303
9,242,19
9,243,279
9,244,277
9,245,397
9,246,201
9,247,396
9,248,439
9,249,238
9,250,47
9,251,258
9,252,0
9,253,494
9,254,315
9,255,388
9,256,229
9,257,290
9,258,338
9,259,75
9,260,248
9,261,21
9,262,250
9,263,136
9,264,22
9,265,266
9,266,185
9,267,470
9,268,24
9,269,0
9,270,53
9,271,267
9,272,141
9,273,135
9,274,292
9,275,335
9,276,301
9,277,428
9,278,0
9,279,499
9,280,265
9,281,419
9,282,250
9,283,455
9,284,257
9,285,226
9,286,40
9,287,144
9,288,96
9,289,309
9,290,61
9,291,213
9,292,369
9,293,346
9,294,108
9,295,332
9,296,12
9,297,66
9,298,83
9,299,263
9,300,0
10,1,29
10,2,473
10,3,491
10,4,497
10,5,10
10,6,373
10,7,146
10,8,111
10,9,242
10,10,88
10,11,211
10,12,407
10,13,393
10,14,338
10,15,86
10,16,176
10,17,306
10,18,118
10,19,68
10,20,104
10,21,466
10,22,215
10,23,311
10,24,0
10,25,315
10,26,450
10,27,258
10,28,48
10,29,67
10,30,277
10,31,460
10,32,348
10,33,268
10,34,448
10,35,0
10,36,118
10,37,247
10,38,196
10,39,412
10,40,390
10,41,295
10,42,0
10,43,245
10,44,466
10,45,146
10,46,279
10,47,97
10,48,0
10,49,4
10,50,61
10,51,193
10,52,353
10,53,210
10,54,80
10,55,300
10,56,438
10,57,290
10,58,142
10,59,204
10,60,212
10,61,286
10,62,190
10,63,248
10,64,158
10,65,397
10,66,377
10,67,443
10,68,383
10,69,401
10,70,83
10,71,261
10,72,174
10,73,315
10,74,362
10,75,0
10,76,326
10,77,0
10,78,0
10,79,475
10,80,46
10,81,0
10,82,41
10,83,371
10,84,206
10,85,267
10,86,494
10,87,485
10,88,90
10,89,225
10,90,0
10,91,477
10,92,147
10,93,402
10,94,265
10,95,315
10,96,19
10,97,336
10,98,0
10,99,142
10,100,181
10,101,208
10,102,266
10,103,0
10,104,471
10,105,0
10,106,425
10,107,299
10,108,494
10,109,116
10,110,100
10,111,207
10,112,134
10,113,260
10,114,38
10,115,175
10,116,412
10,117,132
10,118,417
10,119,129
10,120,495
10,121,248
10,122,388
10,123,398
10,124,236
10,125,442
10,126,0
10,127,35
10,128,404
10,129,347
10,130,410
10,131,490
10,132,275
10,133,0
10,134,128
10,135,205
10,136,421
10,137,284
10,138,244
10,139,112
10,140,138
10,141,383
10,142,466
10,143,378
10,144,377
10,145,136
10,146,104
10,147,429
10,148,80
10,149,62
10,150,347
10,151,253
10,152,392
10,153,491
10,154,0
10,155,318
10,156,460
10,157,460
10,158,141
10,159,392
10,160,144
10,161,385
10,162,28
10,163,217
10,164,277
10,165,0
10,166,441
10,167,90
10,168,62
10,169,236
10,170,5
10,171,0
10,172,298
10,173,186
10,174,133
10,175,135
10,176,242
10,177,176
10,178,256
10,179,215
10,180,191
10,181,206
10,182,93
10,183,295
10,184,417
10,185,0
10,186,121
10,187,439
10,188,75
10,189,379
10,190,413
10,191,0
10,192,69
10,193,435
10,194,274
10,195,403
10,196,129
10,197,291
10,198,0
10,199,0
10,200,111
10,201,244
10,202,50
10,203,172
10,204,185
10,205,478
10,206,177
10,207,0
10,208,445
10,209,311
10,210,295
10,211,276
10,212,400
10,213,167
10,214,250
10,215,229
10,216,196
10,217,238
10,218,75
10,219,328
10,220,173
10,221,314
10,222,435
10,223,41
10,224,117
10,225,335
10,226,137
10,227,203
10,228,228
10,229,481
10,230,301
10,231,231
10,232,95
10,233,65
10,234,339
10,235,381
10,236,41
10,237,204
10,238,33
10,239,243
10,240,14
10,241,269
10,242,43
10,243,317
10,244,336
10,245,200
10,246,127
10,247,227
10,248,68
10,249,88
10,250,0
10,251,441
10,252,443
10,253,500
10,254,479
10,255,228
10,256,486
10,257,91
10,258,234
10,259,326
10,260,223
10,261,328
10,262,466
10,263,277
10,264,46
10,265,188
10,266,80
10,267,1
10,268,389
10,269,177
10,270,274
10,271,0
10,272,485
10,273,154
10,274,0
10,275,150
10,276,408
10,277,0
10,278,211
10,279,224
10,280,84
10,281,331
10,282,194
10,283,41
10,284,123
10,285,410
10,286,414
10,287,140
10,288,381
10,289,138
10,290,437
10,291,0
10,292,57
10,293,317
10,294,359
10,295,97
10,296,78
10,297,0
10,298,96
10,299,145
10,300,367
1,301,448
2,301,262
3,301,441
4,301,60
5,301,327
6,301,489
7,301,330
8,301,217
9,301,152
10,301,327
1,302,64
2,302,297
3,302,423
4,302,279
5,302,42
6,302,292
7,302,224
8,302,485
9,302,124
10,302,268
1,303,239
2,303,425
3,303,418
4,303,388
5,303,266
6,303,339
7,303,188
8,303,102
9,303,456
10,303,169
1,304,342
2,304,180
3,304,161
4,304,183
5,304,450
6,304,190
7,304,288
8,304,360
9,304,302
10,304,411
1,305,382
2,305,167
3,305,418
4,305,408
5,305,182
6,305,293
7,305,462
8,305,357
9,305,370
10,305,288
1,306,453
2,306,198
3,306,154
4,306,58
5,306,282
6,306,109
7,306,361
8,306,202
9,306,223
10,306,138
1,307,23
2,307,132
3,307,159
4,307,475
5,307,106
6,307,429
7,307,189
8,307,97
9,307,321
10,307,137
1,308,62
2,308,490
3,308,212
4,308,330
5,308,111
6,308,291
7,308,228
8,308,351
9,308,280
10,308,24
1,309,34
2,309,94
3,309,241
4,309,419
5,309,74
6,309,77
7,309,461
8,309,305
9,309,155
10,309,243
1,310,121
2,310,33
3,310,37
4,310,324
5,310,271
6,310,121
7,310,72
8,310,305
9,310,425
10,310,115
1,311,125
2,311,99
3,311,381
4,311,123
5,311,276
6,311,102
7,311,151
8,311,176
9,311,397
10,311,445
1,312,404
2,312,394
3,312,58
4,312,128
5,312,311
6,312,140
7,312,187
8,312,185
9,312,139
10,312,77
1,313,101
2,313,234
3,313,468
4,313,190
5,313,99
6,313,99
7,313,32
8,313,396
9,313,410
10,313,24
1,314,283
2,314,355
3,314,480
4,314,448
5,314,230
6,314,343
7,314,124
8,314,299
9,314,196
10,314,218
1,315,345
2,315,90
3,315,99
4,315,165
5,315,71
6,315,83
7,315,82
8,315,377
9,315,130
10,315,379
1,316,29
2,316,134
3,316,240
4,316,96
5,316,285
6,316,178
7,316,208
8,316,91
9,316,308
10,316,272
1,317,129
2,317,398
3,317,154
4,317,101
5,317,324
6,317,171
7,317,336
8,317,447
9,317,95
10,317,355
1,318,166
2,318,207
3,318,92
4,318,309
5,318,457
6,318,132
7,318,256
8,318,318
9,318,308
10,318,449
1,319,285
2,319,171
3,319,115
4,319,154
5,319,210
6,319,387
7,319,81
8,319,114
9,319,493
10,319,220
1,320,369
2,320,403
3,320,469
4,320,257
5,320,419
6,320,430
7,320,187
8,320,299
9,320,46
10,320,133
1,321,90
2,321,470
3,321,205
4,321,89
5,321,319
6,321,174
7,321,300
8,321,322
9,321,93
10,321,98
1,322,85
2,322,118
3,322,291
4,322,248
5,322,129
6,322,41
7,322,453
8,322,474
9,322,476
10,322,442
1,323,436
2,323,283
3,323,229
4,323,208
5,323,49
6,323,270
7,323,31
8,323,391
9,323,212
10,323,309
1,324,291
2,324,342
3,324,190
4,324,270
5,324,496
6,324,235
7,324,281
8,324,181
9,324,120
10,324,448
1,325,27
2,325,364
3,325,304
4,325,287
5,325,355
6,325,430
7,325,311
8,325,391
9,325,195
10,325,23
1,326,185
2,326,336
3,326,234
4,326,196
5,326,103
6,326,177
7,326,452
8,326,350
9,326,153
10,326,183
1,327,42
2,327,200
3,327,96
4,327,193
5,327,66
6,327,85
7,327,219
8,327,456
9,327,339
10,327,223
1,328,136
2,328,92
3,328,142
4,328,88
5,328,414
6,328,311
7,328,450
8,328,146
9,328,474
10,328,357
1,329,153
2,329,120
3,329,426
4,329,278
5,329,61
6,329,59
7,329,169
8,329,450
9,329,27
10,329,220
1,330,291
2,330,55
3,330,402
4,330,129
5,330,117
6,330,340
7,330,154
8,330,48
9,330,312
10,330,498
1,331,204
2,331,487
3,331,172
4,331,497
5,331,76
6,331,72
7,331,457
8,331,207
9,331,112
10,331,303
1,332,130
2,332,302
3,332,160
4,332,60
5,332,319
6,332,391
7,332,430
8,332,409
9,332,397
10,332,166
1,333,192
2,333,375
3,333,370
4,333,52
5,333,171
6,333,157
7,333,297
8,333,323
9,333,222
10,333,317
1,334,233
2,334,322
3,334,456
4,334,367
5,334,227
6,334,446
7,334,31
8,334,409
9,334,498
10,334,192
1,335,361
2,335,281
3,335,333
4,335,486
5,335,297
6,335,363
7,335,426
8,335,233
9,335,300
10,335,133
